imageName	objPosFile	type	lens	microlens	mode	pixelSamples	fNumber	filmDiagonal	distance	orientation	height	PTR	defocus	diffraction	chromaticAberration	lookAtObject	viewpointId	description	filmDistance	lookAt	position	filmResolution	testFileName	trainvalFileName	
2881_city_2_placement_2_radiance	AssetPos_City_2_Placement_2.json	pinhole	dgauss.22deg.3.0mm	0 0	radiance	1024	2.800000	2.420000	10	104.542853	-1.500000	7.028235 8.436784 1.971495	0	false	false	16	1	View_1_radiance	3.021490	-19.708879 27.932916 -1.500000	-10.029278 25.421876 -1.500000	640 480	-	000833	
2882_city_2_placement_2_mesh	AssetPos_City_2_Placement_2.json	pinhole	dgauss.22deg.3.0mm	0 0	mesh	1024	2.800000	2.420000	10	104.542853	-1.500000	7.028235 8.436784 1.971495	0	false	false	16	1	View_1_mesh	3.021490	-19.708879 27.932916 -1.500000	-10.029278 25.421876 -1.500000	640 480	-	000833	
2883_city_2_placement_2_radiance	AssetPos_City_2_Placement_2.json	pinhole	dgauss.22deg.3.0mm	0 0	radiance	1024	2.800000	2.420000	10	234.257377	-1.500000	3.661908 -2.234112 -4.859903	0	false	false	5	2	View_2_radiance	3.021490	23.330396 -13.171672 -1.500000	15.213904 -19.013124 -1.500000	640 480	-	002755	
2884_city_2_placement_2_mesh	AssetPos_City_2_Placement_2.json	pinhole	dgauss.22deg.3.0mm	0 0	mesh	1024	2.800000	2.420000	10	234.257377	-1.500000	3.661908 -2.234112 -4.859903	0	false	false	5	2	View_2_mesh	3.021490	23.330396 -13.171672 -1.500000	15.213904 -19.013124 -1.500000	640 480	-	002755	
2885_city_2_placement_2_radiance	AssetPos_City_2_Placement_2.json	pinhole	dgauss.22deg.3.0mm	0 0	radiance	1024	2.800000	2.420000	10	148.228174	-1.500000	-14.531182 3.633509 3.554117	0	false	false	9	3	View_3_radiance	3.021490	-8.007873 8.927707 -1.500000	-2.742495 0.426190 -1.500000	640 480	-	-	
2886_city_2_placement_2_mesh	AssetPos_City_2_Placement_2.json	pinhole	dgauss.22deg.3.0mm	0 0	mesh	1024	2.800000	2.420000	10	148.228174	-1.500000	-14.531182 3.633509 3.554117	0	false	false	9	3	View_3_mesh	3.021490	-8.007873 8.927707 -1.500000	-2.742495 0.426190 -1.500000	640 480	-	-	
2887_city_2_placement_2_radiance	AssetPos_City_2_Placement_2.json	pinhole	dgauss.22deg.3.0mm	0 0	radiance	1024	2.800000	2.420000	10	174.359371	-1.500000	2.374590 0.864935 -2.510138	0	false	false	20	4	View_4_radiance	3.021490	13.735669 -24.498834 -1.500000	14.718555 -34.450414 -1.500000	640 480	-	002806	
2888_city_2_placement_2_mesh	AssetPos_City_2_Placement_2.json	pinhole	dgauss.22deg.3.0mm	0 0	mesh	1024	2.800000	2.420000	10	174.359371	-1.500000	2.374590 0.864935 -2.510138	0	false	false	20	4	View_4_mesh	3.021490	13.735669 -24.498834 -1.500000	14.718555 -34.450414 -1.500000	640 480	-	002806	
2889_city_2_placement_2_radiance	AssetPos_City_2_Placement_2.json	pinhole	dgauss.22deg.3.0mm	0 0	radiance	1024	2.800000	2.420000	10	3.591412	-1.500000	-7.110296 1.654079 -2.870658	0	false	false	5	5	View_5_radiance	3.021490	23.330396 -13.171672 -1.500000	23.956805 -3.191311 -1.500000	640 480	-	-	
2890_city_2_placement_2_mesh	AssetPos_City_2_Placement_2.json	pinhole	dgauss.22deg.3.0mm	0 0	mesh	1024	2.800000	2.420000	10	3.591412	-1.500000	-7.110296 1.654079 -2.870658	0	false	false	5	5	View_5_mesh	3.021490	23.330396 -13.171672 -1.500000	23.956805 -3.191311 -1.500000	640 480	-	-	
2891_city_2_placement_2_radiance	AssetPos_City_2_Placement_2.json	pinhole	dgauss.22deg.3.0mm	0 0	radiance	1024	2.800000	2.420000	10	272.790590	-1.500000	-7.193775 -5.471725 1.679567	0	false	false	6	6	View_6_radiance	3.021490	-18.756820 6.232481 -1.500000	-28.744962 6.719338 -1.500000	640 480	-	002666	
2892_city_2_placement_2_mesh	AssetPos_City_2_Placement_2.json	pinhole	dgauss.22deg.3.0mm	0 0	mesh	1024	2.800000	2.420000	10	272.790590	-1.500000	-7.193775 -5.471725 1.679567	0	false	false	6	6	View_6_mesh	3.021490	-18.756820 6.232481 -1.500000	-28.744962 6.719338 -1.500000	640 480	-	002666	
2893_city_2_placement_2_radiance	AssetPos_City_2_Placement_2.json	pinhole	dgauss.22deg.3.0mm	0 0	radiance	1024	2.800000	2.420000	10	287.488851	-1.500000	-16.967255 7.709104 -0.312988	0	false	false	3	7	View_7_radiance	3.021490	1.841774 -15.388019 -1.500000	-7.695980 -12.382817 -1.500000	640 480	-	001893	
