imageName	objPosFile	type	lens	microlens	mode	pixelSamples	fNumber	filmDiagonal	distance	orientation	height	PTR	defocus	diffraction	chromaticAberration	lookAtObject	viewpointId	description	filmDistance	lookAt	position	filmResolution	testFileName	trainvalFileName	
4321_city_2_placement_5_radiance	AssetPos_City_2_Placement_5.json	pinhole	dgauss.22deg.3.0mm	0 0	radiance	1024	2.800000	2.420000	10	104.542853	-1.500000	7.028235 8.436784 1.971495	0	false	false	16	1	View_1_radiance	3.021490	-20.718434 34.773416 -1.500000	-11.038833 32.262376 -1.500000	640 480	000524	-	
4322_city_2_placement_5_mesh	AssetPos_City_2_Placement_5.json	pinhole	dgauss.22deg.3.0mm	0 0	mesh	1024	2.800000	2.420000	10	104.542853	-1.500000	7.028235 8.436784 1.971495	0	false	false	16	1	View_1_mesh	3.021490	-20.718434 34.773416 -1.500000	-11.038833 32.262376 -1.500000	640 480	000524	-	
4323_city_2_placement_5_radiance	AssetPos_City_2_Placement_5.json	pinhole	dgauss.22deg.3.0mm	0 0	radiance	1024	2.800000	2.420000	10	234.257377	-1.500000	3.661908 -2.234112 -4.859903	0	false	false	5	2	View_2_radiance	3.021490	23.644715 -15.010848 -1.500000	15.528223 -20.852300 -1.500000	640 480	000173	-	
4324_city_2_placement_5_mesh	AssetPos_City_2_Placement_5.json	pinhole	dgauss.22deg.3.0mm	0 0	mesh	1024	2.800000	2.420000	10	234.257377	-1.500000	3.661908 -2.234112 -4.859903	0	false	false	5	2	View_2_mesh	3.021490	23.644715 -15.010848 -1.500000	15.528223 -20.852300 -1.500000	640 480	000173	-	
4325_city_2_placement_5_radiance	AssetPos_City_2_Placement_5.json	pinhole	dgauss.22deg.3.0mm	0 0	radiance	1024	2.800000	2.420000	10	148.228174	-1.500000	-14.531182 3.633509 3.554117	0	false	false	9	3	View_3_radiance	3.021490	-21.383454 16.770871 -1.500000	-16.118076 8.269354 -1.500000	640 480	-	001131	
4326_city_2_placement_5_mesh	AssetPos_City_2_Placement_5.json	pinhole	dgauss.22deg.3.0mm	0 0	mesh	1024	2.800000	2.420000	10	148.228174	-1.500000	-14.531182 3.633509 3.554117	0	false	false	9	3	View_3_mesh	3.021490	-21.383454 16.770871 -1.500000	-16.118076 8.269354 -1.500000	640 480	-	001131	
4327_city_2_placement_5_radiance	AssetPos_City_2_Placement_5.json	pinhole	dgauss.22deg.3.0mm	0 0	radiance	1024	2.800000	2.420000	10	174.359371	-1.500000	2.374590 0.864935 -2.510138	0	false	false	20	4	View_4_radiance	3.021490	12.092121 -22.317919 -1.500000	13.075006 -32.269498 -1.500000	640 480	-	002093	
4328_city_2_placement_5_mesh	AssetPos_City_2_Placement_5.json	pinhole	dgauss.22deg.3.0mm	0 0	mesh	1024	2.800000	2.420000	10	174.359371	-1.500000	2.374590 0.864935 -2.510138	0	false	false	20	4	View_4_mesh	3.021490	12.092121 -22.317919 -1.500000	13.075006 -32.269498 -1.500000	640 480	-	002093	
4329_city_2_placement_5_radiance	AssetPos_City_2_Placement_5.json	pinhole	dgauss.22deg.3.0mm	0 0	radiance	1024	2.800000	2.420000	10	3.591412	-1.500000	-7.110296 1.654079 -2.870658	0	false	false	5	5	View_5_radiance	3.021490	23.644715 -15.010848 -1.500000	24.271124 -5.030487 -1.500000	640 480	-	-	
4330_city_2_placement_5_mesh	AssetPos_City_2_Placement_5.json	pinhole	dgauss.22deg.3.0mm	0 0	mesh	1024	2.800000	2.420000	10	3.591412	-1.500000	-7.110296 1.654079 -2.870658	0	false	false	5	5	View_5_mesh	3.021490	23.644715 -15.010848 -1.500000	24.271124 -5.030487 -1.500000	640 480	-	-	
4331_city_2_placement_5_radiance	AssetPos_City_2_Placement_5.json	pinhole	dgauss.22deg.3.0mm	0 0	radiance	1024	2.800000	2.420000	10	272.790590	-1.500000	-7.193775 -5.471725 1.679567	0	false	false	6	6	View_6_radiance	3.021490	-37.941537 7.592584 -1.500000	-47.929678 8.079442 -1.500000	640 480	000568	-	
4332_city_2_placement_5_mesh	AssetPos_City_2_Placement_5.json	pinhole	dgauss.22deg.3.0mm	0 0	mesh	1024	2.800000	2.420000	10	272.790590	-1.500000	-7.193775 -5.471725 1.679567	0	false	false	6	6	View_6_mesh	3.021490	-37.941537 7.592584 -1.500000	-47.929678 8.079442 -1.500000	640 480	000568	-	
