imageName	objPosFile	type	lens	microlens	mode	pixelSamples	fNumber	filmDiagonal	distance	orientation	height	PTR	defocus	diffraction	chromaticAberration	lookAtObject	viewpointId	description	filmDistance	lookAt	position	filmResolution	testFileName	trainvalFileName	
3841_city_2_placement_4_radiance	AssetPos_City_2_Placement_4.json	pinhole	dgauss.22deg.3.0mm	0 0	radiance	1024	2.800000	2.420000	10	104.542853	-1.500000	7.028235 8.436784 1.971495	0	false	false	16	1	View_1_radiance	3.021490	-33.070805 3.164282 -1.500000	-23.391204 0.653242 -1.500000	640 480	-	002865	
3842_city_2_placement_4_mesh	AssetPos_City_2_Placement_4.json	pinhole	dgauss.22deg.3.0mm	0 0	mesh	1024	2.800000	2.420000	10	104.542853	-1.500000	7.028235 8.436784 1.971495	0	false	false	16	1	View_1_mesh	3.021490	-33.070805 3.164282 -1.500000	-23.391204 0.653242 -1.500000	640 480	-	002865	
3843_city_2_placement_4_radiance	AssetPos_City_2_Placement_4.json	pinhole	dgauss.22deg.3.0mm	0 0	radiance	1024	2.800000	2.420000	10	234.257377	-1.500000	3.661908 -2.234112 -4.859903	0	false	false	5	2	View_2_radiance	3.021490	-13.309014 -4.107237 -1.500000	-21.425506 -9.948689 -1.500000	640 480	-	002626	
3844_city_2_placement_4_mesh	AssetPos_City_2_Placement_4.json	pinhole	dgauss.22deg.3.0mm	0 0	mesh	1024	2.800000	2.420000	10	234.257377	-1.500000	3.661908 -2.234112 -4.859903	0	false	false	5	2	View_2_mesh	3.021490	-13.309014 -4.107237 -1.500000	-21.425506 -9.948689 -1.500000	640 480	-	002626	
3845_city_2_placement_4_radiance	AssetPos_City_2_Placement_4.json	pinhole	dgauss.22deg.3.0mm	0 0	radiance	1024	2.800000	2.420000	10	148.228174	-1.500000	-14.531182 3.633509 3.554117	0	false	false	9	3	View_3_radiance	3.021490	-15.922627 28.929827 -1.500000	-10.657249 20.428310 -1.500000	640 480	-	002114	
3846_city_2_placement_4_mesh	AssetPos_City_2_Placement_4.json	pinhole	dgauss.22deg.3.0mm	0 0	mesh	1024	2.800000	2.420000	10	148.228174	-1.500000	-14.531182 3.633509 3.554117	0	false	false	9	3	View_3_mesh	3.021490	-15.922627 28.929827 -1.500000	-10.657249 20.428310 -1.500000	640 480	-	002114	
3847_city_2_placement_4_radiance	AssetPos_City_2_Placement_4.json	pinhole	dgauss.22deg.3.0mm	0 0	radiance	1024	2.800000	2.420000	10	174.359371	-1.500000	2.374590 0.864935 -2.510138	0	false	false	20	4	View_4_radiance	3.021490	-18.619093 -17.119090 -1.500000	-17.636207 -27.070669 -1.500000	640 480	-	001396	
3848_city_2_placement_4_mesh	AssetPos_City_2_Placement_4.json	pinhole	dgauss.22deg.3.0mm	0 0	mesh	1024	2.800000	2.420000	10	174.359371	-1.500000	2.374590 0.864935 -2.510138	0	false	false	20	4	View_4_mesh	3.021490	-18.619093 -17.119090 -1.500000	-17.636207 -27.070669 -1.500000	640 480	-	001396	
3849_city_2_placement_4_radiance	AssetPos_City_2_Placement_4.json	pinhole	dgauss.22deg.3.0mm	0 0	radiance	1024	2.800000	2.420000	10	3.591412	-1.500000	-7.110296 1.654079 -2.870658	0	false	false	5	5	View_5_radiance	3.021490	-13.309014 -4.107237 -1.500000	-12.682605 5.873124 -1.500000	640 480	-	002039	
3850_city_2_placement_4_mesh	AssetPos_City_2_Placement_4.json	pinhole	dgauss.22deg.3.0mm	0 0	mesh	1024	2.800000	2.420000	10	3.591412	-1.500000	-7.110296 1.654079 -2.870658	0	false	false	5	5	View_5_mesh	3.021490	-13.309014 -4.107237 -1.500000	-12.682605 5.873124 -1.500000	640 480	-	002039	
3851_city_2_placement_4_radiance	AssetPos_City_2_Placement_4.json	pinhole	dgauss.22deg.3.0mm	0 0	radiance	1024	2.800000	2.420000	10	272.790590	-1.500000	-7.193775 -5.471725 1.679567	0	false	false	6	6	View_6_radiance	3.021490	-13.960774 35.942024 -1.500000	-23.948915 36.428881 -1.500000	640 480	-	-	
