imageName	objPosFile	type	lens	microlens	mode	pixelSamples	fNumber	filmDiagonal	distance	orientation	height	PTR	defocus	diffraction	chromaticAberration	lookAtObject	viewpointId	description	filmDistance	lookAt	position	filmResolution	testFileName	trainvalFileName	
3361_city_2_placement_3_radiance	AssetPos_City_2_Placement_3.json	pinhole	dgauss.22deg.3.0mm	0 0	radiance	1024	2.800000	2.420000	10	104.542853	-1.500000	7.028235 8.436784 1.971495	0	false	false	16	1	View_1_radiance	3.021490	-0.560522 -21.718814 -1.500000	9.119079 -24.229854 -1.500000	640 480	000251	-	
3362_city_2_placement_3_mesh	AssetPos_City_2_Placement_3.json	pinhole	dgauss.22deg.3.0mm	0 0	mesh	1024	2.800000	2.420000	10	104.542853	-1.500000	7.028235 8.436784 1.971495	0	false	false	16	1	View_1_mesh	3.021490	-0.560522 -21.718814 -1.500000	9.119079 -24.229854 -1.500000	640 480	000251	-	
3363_city_2_placement_3_radiance	AssetPos_City_2_Placement_3.json	pinhole	dgauss.22deg.3.0mm	0 0	radiance	1024	2.800000	2.420000	10	234.257377	-1.500000	3.661908 -2.234112 -4.859903	0	false	false	5	2	View_2_radiance	3.021490	-13.109490 -38.220850 -1.500000	-21.225982 -44.062302 -1.500000	640 480	000363	-	
3364_city_2_placement_3_mesh	AssetPos_City_2_Placement_3.json	pinhole	dgauss.22deg.3.0mm	0 0	mesh	1024	2.800000	2.420000	10	234.257377	-1.500000	3.661908 -2.234112 -4.859903	0	false	false	5	2	View_2_mesh	3.021490	-13.109490 -38.220850 -1.500000	-21.225982 -44.062302 -1.500000	640 480	000363	-	
3365_city_2_placement_3_radiance	AssetPos_City_2_Placement_3.json	pinhole	dgauss.22deg.3.0mm	0 0	radiance	1024	2.800000	2.420000	10	148.228174	-1.500000	-14.531182 3.633509 3.554117	0	false	false	9	3	View_3_radiance	3.021490	15.043912 -8.033683 -1.500000	20.309290 -16.535200 -1.500000	640 480	000289	-	
3366_city_2_placement_3_mesh	AssetPos_City_2_Placement_3.json	pinhole	dgauss.22deg.3.0mm	0 0	mesh	1024	2.800000	2.420000	10	148.228174	-1.500000	-14.531182 3.633509 3.554117	0	false	false	9	3	View_3_mesh	3.021490	15.043912 -8.033683 -1.500000	20.309290 -16.535200 -1.500000	640 480	000289	-	
3367_city_2_placement_3_radiance	AssetPos_City_2_Placement_3.json	pinhole	dgauss.22deg.3.0mm	0 0	radiance	1024	2.800000	2.420000	10	174.359371	-1.500000	2.374590 0.864935 -2.510138	0	false	false	20	4	View_4_radiance	3.021490	-33.138934 1.919198 -1.500000	-32.156048 -8.032382 -1.500000	640 480	000481	-	
3368_city_2_placement_3_mesh	AssetPos_City_2_Placement_3.json	pinhole	dgauss.22deg.3.0mm	0 0	mesh	1024	2.800000	2.420000	10	174.359371	-1.500000	2.374590 0.864935 -2.510138	0	false	false	20	4	View_4_mesh	3.021490	-33.138934 1.919198 -1.500000	-32.156048 -8.032382 -1.500000	640 480	000481	-	
3369_city_2_placement_3_radiance	AssetPos_City_2_Placement_3.json	pinhole	dgauss.22deg.3.0mm	0 0	radiance	1024	2.800000	2.420000	10	3.591412	-1.500000	-7.110296 1.654079 -2.870658	0	false	false	5	5	View_5_radiance	3.021490	-13.109490 -38.220850 -1.500000	-12.483081 -28.240489 -1.500000	640 480	000355	-	
3370_city_2_placement_3_mesh	AssetPos_City_2_Placement_3.json	pinhole	dgauss.22deg.3.0mm	0 0	mesh	1024	2.800000	2.420000	10	3.591412	-1.500000	-7.110296 1.654079 -2.870658	0	false	false	5	5	View_5_mesh	3.021490	-13.109490 -38.220850 -1.500000	-12.483081 -28.240489 -1.500000	640 480	000355	-	
3371_city_2_placement_3_radiance	AssetPos_City_2_Placement_3.json	pinhole	dgauss.22deg.3.0mm	0 0	radiance	1024	2.800000	2.420000	10	272.790590	-1.500000	-7.193775 -5.471725 1.679567	0	false	false	6	6	View_6_radiance	3.021490	2.811671 -14.925760 -1.500000	-7.176471 -14.438902 -1.500000	640 480	-	002348	
3372_city_2_placement_3_mesh	AssetPos_City_2_Placement_3.json	pinhole	dgauss.22deg.3.0mm	0 0	mesh	1024	2.800000	2.420000	10	272.790590	-1.500000	-7.193775 -5.471725 1.679567	0	false	false	6	6	View_6_mesh	3.021490	2.811671 -14.925760 -1.500000	-7.176471 -14.438902 -1.500000	640 480	-	002348	
3373_city_2_placement_3_radiance	AssetPos_City_2_Placement_3.json	pinhole	dgauss.22deg.3.0mm	0 0	radiance	1024	2.800000	2.420000	10	287.488851	-1.500000	-16.967255 7.709104 -0.312988	0	false	false	3	7	View_7_radiance	3.021490	-15.671647 33.104225 -1.500000	-25.209401 36.109427 -1.500000	640 480	-	-	
3374_city_2_placement_3_mesh	AssetPos_City_2_Placement_3.json	pinhole	dgauss.22deg.3.0mm	0 0	mesh	1024	2.800000	2.420000	10	287.488851	-1.500000	-16.967255 7.709104 -0.312988	0	false	false	3	7	View_7_mesh	3.021490	-15.671647 33.104225 -1.500000	-25.209401 36.109427 -1.500000	640 480	-	-	
3375_city_2_placement_3_radiance	AssetPos_City_2_Placement_3.json	pinhole	dgauss.22deg.3.0mm	0 0	radiance	1024	2.800000	2.420000	10	221.460905	-1.500000	-11.325834 6.292043 -4.641947	0	false	false	5	8	View_8_radiance	3.021490	-13.109490 -38.220850 -1.500000	-19.730578 -45.714927 -1.500000	640 480	000706	-	
3376_city_2_placement_3_mesh	AssetPos_City_2_Placement_3.json	pinhole	dgauss.22deg.3.0mm	0 0	mesh	1024	2.800000	2.420000	10	221.460905	-1.500000	-11.325834 6.292043 -4.641947	0	false	false	5	8	View_8_mesh	3.021490	-13.109490 -38.220850 -1.500000	-19.730578 -45.714927 -1.500000	640 480	000706	-	
3377_city_2_placement_3_radiance	AssetPos_City_2_Placement_3.json	pinhole	dgauss.22deg.3.0mm	0 0	radiance	1024	2.800000	2.420000	10	59.948814	-1.500000	11.474404 -8.532952 0.634455	0	false	false	13	9	View_9_radiance	3.021490	-18.852775 18.609418 -1.500000	-10.196992 23.617153 -1.500000	640 480	-	-	
3378_city_2_placement_3_mesh	AssetPos_City_2_Placement_3.json	pinhole	dgauss.22deg.3.0mm	0 0	mesh	1024	2.800000	2.420000	10	59.948814	-1.500000	11.474404 -8.532952 0.634455	0	false	false	13	9	View_9_mesh	3.021490	-18.852775 18.609418 -1.500000	-10.196992 23.617153 -1.500000	640 480	-	-	
3379_city_2_placement_3_radiance	AssetPos_City_2_Placement_3.json	pinhole	dgauss.22deg.3.0mm	0 0	radiance	1024	2.800000	2.420000	10	209.083873	-1.500000	-15.771986 6.128973 -0.244367	0	false	false	6	10	View_10_radiance	3.021490	2.811671 -14.925760 -1.500000	-2.049223 -23.664850 -1.500000	640 480	-	002943	
3380_city_2_placement_3_mesh	AssetPos_City_2_Placement_3.json	pinhole	dgauss.22deg.3.0mm	0 0	mesh	1024	2.800000	2.420000	10	209.083873	-1.500000	-15.771986 6.128973 -0.244367	0	false	false	6	10	View_10_mesh	3.021490	2.811671 -14.925760 -1.500000	-2.049223 -23.664850 -1.500000	640 480	-	002943	
3381_city_2_placement_3_radiance	AssetPos_City_2_Placement_3.json	pinhole	dgauss.22deg.3.0mm	0 0	radiance	1024	2.800000	2.420000	10	273.333682	-1.500000	-6.513707 -7.662265 -1.497059	0	false	false	17	11	View_11_radiance	3.021490	-37.137464 13.781926 -1.500000	-47.120542 14.363435 -1.500000	640 480	-	001820	
3382_city_2_placement_3_mesh	AssetPos_City_2_Placement_3.json	pinhole	dgauss.22deg.3.0mm	0 0	mesh	1024	2.800000	2.420000	10	273.333682	-1.500000	-6.513707 -7.662265 -1.497059	0	false	false	17	11	View_11_mesh	3.021490	-37.137464 13.781926 -1.500000	-47.120542 14.363435 -1.500000	640 480	-	001820	
3383_city_2_placement_3_radiance	AssetPos_City_2_Placement_3.json	pinhole	dgauss.22deg.3.0mm	0 0	radiance	1024	2.800000	2.420000	10	316.243223	-1.500000	12.332340 -1.347429 3.334991	0	false	false	3	12	View_12_radiance	3.021490	-15.671647 33.104225 -1.500000	-22.587632 40.327046 -1.500000	640 480	-	-	
3384_city_2_placement_3_mesh	AssetPos_City_2_Placement_3.json	pinhole	dgauss.22deg.3.0mm	0 0	mesh	1024	2.800000	2.420000	10	316.243223	-1.500000	12.332340 -1.347429 3.334991	0	false	false	3	12	View_12_mesh	3.021490	-15.671647 33.104225 -1.500000	-22.587632 40.327046 -1.500000	640 480	-	-	
3385_city_2_placement_3_radiance	AssetPos_City_2_Placement_3.json	pinhole	dgauss.22deg.3.0mm	0 0	radiance	1024	2.800000	2.420000	10	322.655111	-1.500000	-2.071295 -2.334892 -3.176939	0	false	false	15	13	View_13_radiance	3.021490	-25.406747 13.836443 -1.500000	-31.472861 21.786428 -1.500000	640 480	-	-	
3386_city_2_placement_3_mesh	AssetPos_City_2_Placement_3.json	pinhole	dgauss.22deg.3.0mm	0 0	mesh	1024	2.800000	2.420000	10	322.655111	-1.500000	-2.071295 -2.334892 -3.176939	0	false	false	15	13	View_13_mesh	3.021490	-25.406747 13.836443 -1.500000	-31.472861 21.786428 -1.500000	640 480	-	-	
3387_city_2_placement_3_radiance	AssetPos_City_2_Placement_3.json	pinhole	dgauss.22deg.3.0mm	0 0	radiance	1024	2.800000	2.420000	10	302.947501	-1.500000	9.979164 2.137795 3.452202	0	false	false	5	14	View_14_radiance	3.021490	-13.109490 -38.220850 -1.500000	-21.501183 -32.782146 -1.500000	640 480	-	-	
3388_city_2_placement_3_mesh	AssetPos_City_2_Placement_3.json	pinhole	dgauss.22deg.3.0mm	0 0	mesh	1024	2.800000	2.420000	10	302.947501	-1.500000	9.979164 2.137795 3.452202	0	false	false	5	14	View_14_mesh	3.021490	-13.109490 -38.220850 -1.500000	-21.501183 -32.782146 -1.500000	640 480	-	-	
3389_city_2_placement_3_radiance	AssetPos_City_2_Placement_3.json	pinhole	dgauss.22deg.3.0mm	0 0	radiance	1024	2.800000	2.420000	10	62.720150	-1.500000	15.281579 2.783865 -1.281355	0	false	false	8	15	View_15_radiance	3.021490	-13.111951 -20.792802 -1.500000	-4.224166 -16.209432 -1.500000	640 480	-	000920	
3390_city_2_placement_3_mesh	AssetPos_City_2_Placement_3.json	pinhole	dgauss.22deg.3.0mm	0 0	mesh	1024	2.800000	2.420000	10	62.720150	-1.500000	15.281579 2.783865 -1.281355	0	false	false	8	15	View_15_mesh	3.021490	-13.111951 -20.792802 -1.500000	-4.224166 -16.209432 -1.500000	640 480	-	000920	
