imageName	objPosFile	type	lens	microlens	mode	pixelSamples	fNumber	filmDiagonal	distance	orientation	height	PTR	defocus	diffraction	chromaticAberration	lookAtObject	viewpointId	description	filmDistance	lookAt	position	filmResolution	testFileName	trainvalFileName	
6721_city_3_placement_5_radiance	AssetPos_City_3_Placement_5.json	pinhole	dgauss.22deg.3.0mm	0 0	radiance	1024	2.800000	2.420000	10	104.542853	-1.500000	7.028235 8.436784 1.971495	0	false	false	16	1	View_1_radiance	3.021490	-22.436903 4.215170 -1.500000	-12.757302 1.704129 -1.500000	640 480	000772	-	
6722_city_3_placement_5_mesh	AssetPos_City_3_Placement_5.json	pinhole	dgauss.22deg.3.0mm	0 0	mesh	1024	2.800000	2.420000	10	104.542853	-1.500000	7.028235 8.436784 1.971495	0	false	false	16	1	View_1_mesh	3.021490	-22.436903 4.215170 -1.500000	-12.757302 1.704129 -1.500000	640 480	000772	-	
6723_city_3_placement_5_radiance	AssetPos_City_3_Placement_5.json	pinhole	dgauss.22deg.3.0mm	0 0	radiance	1024	2.800000	2.420000	10	234.257377	-1.500000	3.661908 -2.234112 -4.859903	0	false	false	5	2	View_2_radiance	3.021490	-14.679449 26.791362 -1.500000	-22.795941 20.949910 -1.500000	640 480	000006	-	
6724_city_3_placement_5_mesh	AssetPos_City_3_Placement_5.json	pinhole	dgauss.22deg.3.0mm	0 0	mesh	1024	2.800000	2.420000	10	234.257377	-1.500000	3.661908 -2.234112 -4.859903	0	false	false	5	2	View_2_mesh	3.021490	-14.679449 26.791362 -1.500000	-22.795941 20.949910 -1.500000	640 480	000006	-	
6725_city_3_placement_5_radiance	AssetPos_City_3_Placement_5.json	pinhole	dgauss.22deg.3.0mm	0 0	radiance	1024	2.800000	2.420000	10	148.228174	-1.500000	-14.531182 3.633509 3.554117	0	false	false	9	3	View_3_radiance	3.021490	-22.991124 41.469177 -1.500000	-17.725746 32.967660 -1.500000	640 480	000684	-	
6726_city_3_placement_5_mesh	AssetPos_City_3_Placement_5.json	pinhole	dgauss.22deg.3.0mm	0 0	mesh	1024	2.800000	2.420000	10	148.228174	-1.500000	-14.531182 3.633509 3.554117	0	false	false	9	3	View_3_mesh	3.021490	-22.991124 41.469177 -1.500000	-17.725746 32.967660 -1.500000	640 480	000684	-	
6727_city_3_placement_5_radiance	AssetPos_City_3_Placement_5.json	pinhole	dgauss.22deg.3.0mm	0 0	radiance	1024	2.800000	2.420000	10	174.359371	-1.500000	2.374590 0.864935 -2.510138	0	false	false	20	4	View_4_radiance	3.021490	-10.002867 -40.801259 -1.500000	-9.019981 -50.752838 -1.500000	640 480	-	002019	
6728_city_3_placement_5_mesh	AssetPos_City_3_Placement_5.json	pinhole	dgauss.22deg.3.0mm	0 0	mesh	1024	2.800000	2.420000	10	174.359371	-1.500000	2.374590 0.864935 -2.510138	0	false	false	20	4	View_4_mesh	3.021490	-10.002867 -40.801259 -1.500000	-9.019981 -50.752838 -1.500000	640 480	-	002019	
6729_city_3_placement_5_radiance	AssetPos_City_3_Placement_5.json	pinhole	dgauss.22deg.3.0mm	0 0	radiance	1024	2.800000	2.420000	10	3.591412	-1.500000	-7.110296 1.654079 -2.870658	0	false	false	5	5	View_5_radiance	3.021490	-14.679449 26.791362 -1.500000	-14.053039 36.771723 -1.500000	640 480	-	002661	
6730_city_3_placement_5_mesh	AssetPos_City_3_Placement_5.json	pinhole	dgauss.22deg.3.0mm	0 0	mesh	1024	2.800000	2.420000	10	3.591412	-1.500000	-7.110296 1.654079 -2.870658	0	false	false	5	5	View_5_mesh	3.021490	-14.679449 26.791362 -1.500000	-14.053039 36.771723 -1.500000	640 480	-	002661	
6731_city_3_placement_5_radiance	AssetPos_City_3_Placement_5.json	pinhole	dgauss.22deg.3.0mm	0 0	radiance	1024	2.800000	2.420000	10	272.790590	-1.500000	-7.193775 -5.471725 1.679567	0	false	false	6	6	View_6_radiance	3.021490	-13.214434 13.726954 -1.500000	-23.202575 14.213811 -1.500000	640 480	-	-	
6732_city_3_placement_5_mesh	AssetPos_City_3_Placement_5.json	pinhole	dgauss.22deg.3.0mm	0 0	mesh	1024	2.800000	2.420000	10	272.790590	-1.500000	-7.193775 -5.471725 1.679567	0	false	false	6	6	View_6_mesh	3.021490	-13.214434 13.726954 -1.500000	-23.202575 14.213811 -1.500000	640 480	-	-	
6733_city_3_placement_5_radiance	AssetPos_City_3_Placement_5.json	pinhole	dgauss.22deg.3.0mm	0 0	radiance	1024	2.800000	2.420000	10	287.488851	-1.500000	-16.967255 7.709104 -0.312988	0	false	false	3	7	View_7_radiance	3.021490	-13.706832 4.033980 -1.500000	-23.244587 7.039182 -1.500000	640 480	000299	-	
6734_city_3_placement_5_mesh	AssetPos_City_3_Placement_5.json	pinhole	dgauss.22deg.3.0mm	0 0	mesh	1024	2.800000	2.420000	10	287.488851	-1.500000	-16.967255 7.709104 -0.312988	0	false	false	3	7	View_7_mesh	3.021490	-13.706832 4.033980 -1.500000	-23.244587 7.039182 -1.500000	640 480	000299	-	
6735_city_3_placement_5_radiance	AssetPos_City_3_Placement_5.json	pinhole	dgauss.22deg.3.0mm	0 0	radiance	1024	2.800000	2.420000	10	221.460905	-1.500000	-11.325834 6.292043 -4.641947	0	false	false	5	8	View_8_radiance	3.021490	-14.679449 26.791362 -1.500000	-21.300537 19.297285 -1.500000	640 480	-	-	
6736_city_3_placement_5_mesh	AssetPos_City_3_Placement_5.json	pinhole	dgauss.22deg.3.0mm	0 0	mesh	1024	2.800000	2.420000	10	221.460905	-1.500000	-11.325834 6.292043 -4.641947	0	false	false	5	8	View_8_mesh	3.021490	-14.679449 26.791362 -1.500000	-21.300537 19.297285 -1.500000	640 480	-	-	
6737_city_3_placement_5_radiance	AssetPos_City_3_Placement_5.json	pinhole	dgauss.22deg.3.0mm	0 0	radiance	1024	2.800000	2.420000	10	59.948814	-1.500000	11.474404 -8.532952 0.634455	0	false	false	13	9	View_9_radiance	3.021490	-28.814645 37.566344 -1.500000	-20.158861 42.574079 -1.500000	640 480	-	002296	
6738_city_3_placement_5_mesh	AssetPos_City_3_Placement_5.json	pinhole	dgauss.22deg.3.0mm	0 0	mesh	1024	2.800000	2.420000	10	59.948814	-1.500000	11.474404 -8.532952 0.634455	0	false	false	13	9	View_9_mesh	3.021490	-28.814645 37.566344 -1.500000	-20.158861 42.574079 -1.500000	640 480	-	002296	
6739_city_3_placement_5_radiance	AssetPos_City_3_Placement_5.json	pinhole	dgauss.22deg.3.0mm	0 0	radiance	1024	2.800000	2.420000	10	209.083873	-1.500000	-15.771986 6.128973 -0.244367	0	false	false	6	10	View_10_radiance	3.021490	-13.214434 13.726954 -1.500000	-18.075328 4.987863 -1.500000	640 480	-	000835	
6740_city_3_placement_5_mesh	AssetPos_City_3_Placement_5.json	pinhole	dgauss.22deg.3.0mm	0 0	mesh	1024	2.800000	2.420000	10	209.083873	-1.500000	-15.771986 6.128973 -0.244367	0	false	false	6	10	View_10_mesh	3.021490	-13.214434 13.726954 -1.500000	-18.075328 4.987863 -1.500000	640 480	-	000835	
6741_city_3_placement_5_radiance	AssetPos_City_3_Placement_5.json	pinhole	dgauss.22deg.3.0mm	0 0	radiance	1024	2.800000	2.420000	10	273.333682	-1.500000	-6.513707 -7.662265 -1.497059	0	false	false	17	11	View_11_radiance	3.021490	-23.393463 36.141557 -1.500000	-33.376541 36.723066 -1.500000	640 480	-	000798	
6742_city_3_placement_5_mesh	AssetPos_City_3_Placement_5.json	pinhole	dgauss.22deg.3.0mm	0 0	mesh	1024	2.800000	2.420000	10	273.333682	-1.500000	-6.513707 -7.662265 -1.497059	0	false	false	17	11	View_11_mesh	3.021490	-23.393463 36.141557 -1.500000	-33.376541 36.723066 -1.500000	640 480	-	000798	
6743_city_3_placement_5_radiance	AssetPos_City_3_Placement_5.json	pinhole	dgauss.22deg.3.0mm	0 0	radiance	1024	2.800000	2.420000	10	316.243223	-1.500000	12.332340 -1.347429 3.334991	0	false	false	3	12	View_12_radiance	3.021490	-13.706832 4.033980 -1.500000	-20.622817 11.256802 -1.500000	640 480	000010	-	
6744_city_3_placement_5_mesh	AssetPos_City_3_Placement_5.json	pinhole	dgauss.22deg.3.0mm	0 0	mesh	1024	2.800000	2.420000	10	316.243223	-1.500000	12.332340 -1.347429 3.334991	0	false	false	3	12	View_12_mesh	3.021490	-13.706832 4.033980 -1.500000	-20.622817 11.256802 -1.500000	640 480	000010	-	
6745_city_3_placement_5_radiance	AssetPos_City_3_Placement_5.json	pinhole	dgauss.22deg.3.0mm	0 0	radiance	1024	2.800000	2.420000	10	322.655111	-1.500000	-2.071295 -2.334892 -3.176939	0	false	false	15	13	View_13_radiance	3.021490	-20.994597 42.219052 -1.500000	-27.060711 50.169037 -1.500000	640 480	000274	-	
