imageName	objPosFile	type	lens	microlens	mode	pixelSamples	fNumber	filmDiagonal	distance	orientation	height	PTR	defocus	diffraction	chromaticAberration	lookAtObject	viewpointId	description	filmDistance	lookAt	position	filmResolution	testFileName	trainvalFileName	
4801_city_3_placement_1_radiance	AssetPos_City_3_Placement_1.json	pinhole	dgauss.22deg.3.0mm	0 0	radiance	1024	2.800000	2.420000	10	104.542853	-1.500000	7.028235 8.436784 1.971495	0	false	false	16	1	View_1_radiance	3.021490	-28.345367 -7.809776 -1.500000	-18.665766 -10.320816 -1.500000	640 480	-	002815	
4802_city_3_placement_1_mesh	AssetPos_City_3_Placement_1.json	pinhole	dgauss.22deg.3.0mm	0 0	mesh	1024	2.800000	2.420000	10	104.542853	-1.500000	7.028235 8.436784 1.971495	0	false	false	16	1	View_1_mesh	3.021490	-28.345367 -7.809776 -1.500000	-18.665766 -10.320816 -1.500000	640 480	-	002815	
4803_city_3_placement_1_radiance	AssetPos_City_3_Placement_1.json	pinhole	dgauss.22deg.3.0mm	0 0	radiance	1024	2.800000	2.420000	10	234.257377	-1.500000	3.661908 -2.234112 -4.859903	0	false	false	5	2	View_2_radiance	3.021490	-14.831277 5.091357 -1.500000	-22.947769 -0.750095 -1.500000	640 480	-	001211	
4804_city_3_placement_1_mesh	AssetPos_City_3_Placement_1.json	pinhole	dgauss.22deg.3.0mm	0 0	mesh	1024	2.800000	2.420000	10	234.257377	-1.500000	3.661908 -2.234112 -4.859903	0	false	false	5	2	View_2_mesh	3.021490	-14.831277 5.091357 -1.500000	-22.947769 -0.750095 -1.500000	640 480	-	001211	
4805_city_3_placement_1_radiance	AssetPos_City_3_Placement_1.json	pinhole	dgauss.22deg.3.0mm	0 0	radiance	1024	2.800000	2.420000	10	148.228174	-1.500000	-14.531182 3.633509 3.554117	0	false	false	9	3	View_3_radiance	3.021490	-22.510457 6.647517 -1.500000	-17.245078 -1.854000 -1.500000	640 480	000208	-	
4806_city_3_placement_1_mesh	AssetPos_City_3_Placement_1.json	pinhole	dgauss.22deg.3.0mm	0 0	mesh	1024	2.800000	2.420000	10	148.228174	-1.500000	-14.531182 3.633509 3.554117	0	false	false	9	3	View_3_mesh	3.021490	-22.510457 6.647517 -1.500000	-17.245078 -1.854000 -1.500000	640 480	000208	-	
4807_city_3_placement_1_radiance	AssetPos_City_3_Placement_1.json	pinhole	dgauss.22deg.3.0mm	0 0	radiance	1024	2.800000	2.420000	10	174.359371	-1.500000	2.374590 0.864935 -2.510138	0	false	false	20	4	View_4_radiance	3.021490	-15.331371 -32.748105 -1.500000	-14.348485 -42.699685 -1.500000	640 480	-	-	
4808_city_3_placement_1_mesh	AssetPos_City_3_Placement_1.json	pinhole	dgauss.22deg.3.0mm	0 0	mesh	1024	2.800000	2.420000	10	174.359371	-1.500000	2.374590 0.864935 -2.510138	0	false	false	20	4	View_4_mesh	3.021490	-15.331371 -32.748105 -1.500000	-14.348485 -42.699685 -1.500000	640 480	-	-	
4809_city_3_placement_1_radiance	AssetPos_City_3_Placement_1.json	pinhole	dgauss.22deg.3.0mm	0 0	radiance	1024	2.800000	2.420000	10	3.591412	-1.500000	-7.110296 1.654079 -2.870658	0	false	false	5	5	View_5_radiance	3.021490	-14.831277 5.091357 -1.500000	-14.204867 15.071718 -1.500000	640 480	-	001536	
4810_city_3_placement_1_mesh	AssetPos_City_3_Placement_1.json	pinhole	dgauss.22deg.3.0mm	0 0	mesh	1024	2.800000	2.420000	10	3.591412	-1.500000	-7.110296 1.654079 -2.870658	0	false	false	5	5	View_5_mesh	3.021490	-14.831277 5.091357 -1.500000	-14.204867 15.071718 -1.500000	640 480	-	001536	
