imageName	objPosFile	type	lens	microlens	mode	pixelSamples	fNumber	filmDiagonal	distance	orientation	height	PTR	defocus	diffraction	chromaticAberration	lookAtObject	viewpointId	description	filmDistance	lookAt	position	filmResolution	testFileName	trainvalFileName	
961_city_1_placement_3_radiance	AssetPos_City_1_Placement_3.json	pinhole	dgauss.22deg.3.0mm	0 0	radiance	1024	2.800000	2.420000	10	104.542853	-1.500000	7.028235 8.436784 1.971495	0	false	false	16	1	View_1_radiance	3.021490	26.221427 5.000731 -1.500000	35.901028 2.489691 -1.500000	640 480	-	000972	
962_city_1_placement_3_mesh	AssetPos_City_1_Placement_3.json	pinhole	dgauss.22deg.3.0mm	0 0	mesh	1024	2.800000	2.420000	10	104.542853	-1.500000	7.028235 8.436784 1.971495	0	false	false	16	1	View_1_mesh	3.021490	26.221427 5.000731 -1.500000	35.901028 2.489691 -1.500000	640 480	-	000972	
963_city_1_placement_3_radiance	AssetPos_City_1_Placement_3.json	pinhole	dgauss.22deg.3.0mm	0 0	radiance	1024	2.800000	2.420000	10	234.257377	-1.500000	3.661908 -2.234112 -4.859903	0	false	false	5	2	View_2_radiance	3.021490	-31.825189 -1.418149 -1.500000	-39.941681 -7.259601 -1.500000	640 480	-	002590	
964_city_1_placement_3_mesh	AssetPos_City_1_Placement_3.json	pinhole	dgauss.22deg.3.0mm	0 0	mesh	1024	2.800000	2.420000	10	234.257377	-1.500000	3.661908 -2.234112 -4.859903	0	false	false	5	2	View_2_mesh	3.021490	-31.825189 -1.418149 -1.500000	-39.941681 -7.259601 -1.500000	640 480	-	002590	
965_city_1_placement_3_radiance	AssetPos_City_1_Placement_3.json	pinhole	dgauss.22deg.3.0mm	0 0	radiance	1024	2.800000	2.420000	10	148.228174	-1.500000	-14.531182 3.633509 3.554117	0	false	false	9	3	View_3_radiance	3.021490	-6.210166 7.531774 -1.500000	-0.944788 -0.969743 -1.500000	640 480	-	001659	
966_city_1_placement_3_mesh	AssetPos_City_1_Placement_3.json	pinhole	dgauss.22deg.3.0mm	0 0	mesh	1024	2.800000	2.420000	10	148.228174	-1.500000	-14.531182 3.633509 3.554117	0	false	false	9	3	View_3_mesh	3.021490	-6.210166 7.531774 -1.500000	-0.944788 -0.969743 -1.500000	640 480	-	001659	
967_city_1_placement_3_radiance	AssetPos_City_1_Placement_3.json	pinhole	dgauss.22deg.3.0mm	0 0	radiance	1024	2.800000	2.420000	10	174.359371	-1.500000	2.374590 0.864935 -2.510138	0	false	false	20	4	View_4_radiance	3.021490	-4.057695 -30.264843 -1.500000	-3.074810 -40.216422 -1.500000	640 480	-	002071	
968_city_1_placement_3_mesh	AssetPos_City_1_Placement_3.json	pinhole	dgauss.22deg.3.0mm	0 0	mesh	1024	2.800000	2.420000	10	174.359371	-1.500000	2.374590 0.864935 -2.510138	0	false	false	20	4	View_4_mesh	3.021490	-4.057695 -30.264843 -1.500000	-3.074810 -40.216422 -1.500000	640 480	-	002071	
969_city_1_placement_3_radiance	AssetPos_City_1_Placement_3.json	pinhole	dgauss.22deg.3.0mm	0 0	radiance	1024	2.800000	2.420000	10	3.591412	-1.500000	-7.110296 1.654079 -2.870658	0	false	false	5	5	View_5_radiance	3.021490	-31.825189 -1.418149 -1.500000	-31.198780 8.562212 -1.500000	640 480	-	-	
970_city_1_placement_3_mesh	AssetPos_City_1_Placement_3.json	pinhole	dgauss.22deg.3.0mm	0 0	mesh	1024	2.800000	2.420000	10	3.591412	-1.500000	-7.110296 1.654079 -2.870658	0	false	false	5	5	View_5_mesh	3.021490	-31.825189 -1.418149 -1.500000	-31.198780 8.562212 -1.500000	640 480	-	-	
971_city_1_placement_3_radiance	AssetPos_City_1_Placement_3.json	pinhole	dgauss.22deg.3.0mm	0 0	radiance	1024	2.800000	2.420000	10	272.790590	-1.500000	-7.193775 -5.471725 1.679567	0	false	false	6	6	View_6_radiance	3.021490	27.284165 -4.534149 -1.500000	17.296023 -4.047292 -1.500000	640 480	-	001891	
972_city_1_placement_3_mesh	AssetPos_City_1_Placement_3.json	pinhole	dgauss.22deg.3.0mm	0 0	mesh	1024	2.800000	2.420000	10	272.790590	-1.500000	-7.193775 -5.471725 1.679567	0	false	false	6	6	View_6_mesh	3.021490	27.284165 -4.534149 -1.500000	17.296023 -4.047292 -1.500000	640 480	-	001891	
973_city_1_placement_3_radiance	AssetPos_City_1_Placement_3.json	pinhole	dgauss.22deg.3.0mm	0 0	radiance	1024	2.800000	2.420000	10	287.488851	-1.500000	-16.967255 7.709104 -0.312988	0	false	false	3	7	View_7_radiance	3.021490	-0.635000 -3.223418 -1.500000	-10.172754 -0.218216 -1.500000	640 480	-	000849	
974_city_1_placement_3_mesh	AssetPos_City_1_Placement_3.json	pinhole	dgauss.22deg.3.0mm	0 0	mesh	1024	2.800000	2.420000	10	287.488851	-1.500000	-16.967255 7.709104 -0.312988	0	false	false	3	7	View_7_mesh	3.021490	-0.635000 -3.223418 -1.500000	-10.172754 -0.218216 -1.500000	640 480	-	000849	
975_city_1_placement_3_radiance	AssetPos_City_1_Placement_3.json	pinhole	dgauss.22deg.3.0mm	0 0	radiance	1024	2.800000	2.420000	10	221.460905	-1.500000	-11.325834 6.292043 -4.641947	0	false	false	5	8	View_8_radiance	3.021490	-31.825189 -1.418149 -1.500000	-38.446277 -8.912226 -1.500000	640 480	000031	-	
976_city_1_placement_3_mesh	AssetPos_City_1_Placement_3.json	pinhole	dgauss.22deg.3.0mm	0 0	mesh	1024	2.800000	2.420000	10	221.460905	-1.500000	-11.325834 6.292043 -4.641947	0	false	false	5	8	View_8_mesh	3.021490	-31.825189 -1.418149 -1.500000	-38.446277 -8.912226 -1.500000	640 480	000031	-	
977_city_1_placement_3_radiance	AssetPos_City_1_Placement_3.json	pinhole	dgauss.22deg.3.0mm	0 0	radiance	1024	2.800000	2.420000	10	59.948814	-1.500000	11.474404 -8.532952 0.634455	0	false	false	13	9	View_9_radiance	3.021490	4.898751 39.124921 -1.500000	13.554534 44.132656 -1.500000	640 480	-	001721	
978_city_1_placement_3_mesh	AssetPos_City_1_Placement_3.json	pinhole	dgauss.22deg.3.0mm	0 0	mesh	1024	2.800000	2.420000	10	59.948814	-1.500000	11.474404 -8.532952 0.634455	0	false	false	13	9	View_9_mesh	3.021490	4.898751 39.124921 -1.500000	13.554534 44.132656 -1.500000	640 480	-	001721	
979_city_1_placement_3_radiance	AssetPos_City_1_Placement_3.json	pinhole	dgauss.22deg.3.0mm	0 0	radiance	1024	2.800000	2.420000	10	209.083873	-1.500000	-15.771986 6.128973 -0.244367	0	false	false	6	10	View_10_radiance	3.021490	27.284165 -4.534149 -1.500000	22.423270 -13.273240 -1.500000	640 480	-	-	
980_city_1_placement_3_mesh	AssetPos_City_1_Placement_3.json	pinhole	dgauss.22deg.3.0mm	0 0	mesh	1024	2.800000	2.420000	10	209.083873	-1.500000	-15.771986 6.128973 -0.244367	0	false	false	6	10	View_10_mesh	3.021490	27.284165 -4.534149 -1.500000	22.423270 -13.273240 -1.500000	640 480	-	-	
981_city_1_placement_3_radiance	AssetPos_City_1_Placement_3.json	pinhole	dgauss.22deg.3.0mm	0 0	radiance	1024	2.800000	2.420000	10	273.333682	-1.500000	-6.513707 -7.662265 -1.497059	0	false	false	17	11	View_11_radiance	3.021490	5.051389 25.057257 -1.500000	-4.931689 25.638766 -1.500000	640 480	-	001527	
982_city_1_placement_3_mesh	AssetPos_City_1_Placement_3.json	pinhole	dgauss.22deg.3.0mm	0 0	mesh	1024	2.800000	2.420000	10	273.333682	-1.500000	-6.513707 -7.662265 -1.497059	0	false	false	17	11	View_11_mesh	3.021490	5.051389 25.057257 -1.500000	-4.931689 25.638766 -1.500000	640 480	-	001527	
983_city_1_placement_3_radiance	AssetPos_City_1_Placement_3.json	pinhole	dgauss.22deg.3.0mm	0 0	radiance	1024	2.800000	2.420000	10	316.243223	-1.500000	12.332340 -1.347429 3.334991	0	false	false	3	12	View_12_radiance	3.021490	-0.635000 -3.223418 -1.500000	-7.550984 3.999404 -1.500000	640 480	-	002783	
984_city_1_placement_3_mesh	AssetPos_City_1_Placement_3.json	pinhole	dgauss.22deg.3.0mm	0 0	mesh	1024	2.800000	2.420000	10	316.243223	-1.500000	12.332340 -1.347429 3.334991	0	false	false	3	12	View_12_mesh	3.021490	-0.635000 -3.223418 -1.500000	-7.550984 3.999404 -1.500000	640 480	-	002783	
985_city_1_placement_3_radiance	AssetPos_City_1_Placement_3.json	pinhole	dgauss.22deg.3.0mm	0 0	radiance	1024	2.800000	2.420000	10	322.655111	-1.500000	-2.071295 -2.334892 -3.176939	0	false	false	15	13	View_13_radiance	3.021490	36.228620 6.468706 -1.500000	30.162505 14.418691 -1.500000	640 480	-	-	
986_city_1_placement_3_mesh	AssetPos_City_1_Placement_3.json	pinhole	dgauss.22deg.3.0mm	0 0	mesh	1024	2.800000	2.420000	10	322.655111	-1.500000	-2.071295 -2.334892 -3.176939	0	false	false	15	13	View_13_mesh	3.021490	36.228620 6.468706 -1.500000	30.162505 14.418691 -1.500000	640 480	-	-	
987_city_1_placement_3_radiance	AssetPos_City_1_Placement_3.json	pinhole	dgauss.22deg.3.0mm	0 0	radiance	1024	2.800000	2.420000	10	302.947501	-1.500000	9.979164 2.137795 3.452202	0	false	false	5	14	View_14_radiance	3.021490	-31.825189 -1.418149 -1.500000	-40.216881 4.020554 -1.500000	640 480	000718	-	
988_city_1_placement_3_mesh	AssetPos_City_1_Placement_3.json	pinhole	dgauss.22deg.3.0mm	0 0	mesh	1024	2.800000	2.420000	10	302.947501	-1.500000	9.979164 2.137795 3.452202	0	false	false	5	14	View_14_mesh	3.021490	-31.825189 -1.418149 -1.500000	-40.216881 4.020554 -1.500000	640 480	000718	-	
989_city_1_placement_3_radiance	AssetPos_City_1_Placement_3.json	pinhole	dgauss.22deg.3.0mm	0 0	radiance	1024	2.800000	2.420000	10	62.720150	-1.500000	15.281579 2.783865 -1.281355	0	false	false	8	15	View_15_radiance	3.021490	-5.059149 -14.675006 -1.500000	3.828636 -10.091636 -1.500000	640 480	-	001110	
990_city_1_placement_3_mesh	AssetPos_City_1_Placement_3.json	pinhole	dgauss.22deg.3.0mm	0 0	mesh	1024	2.800000	2.420000	10	62.720150	-1.500000	15.281579 2.783865 -1.281355	0	false	false	8	15	View_15_mesh	3.021490	-5.059149 -14.675006 -1.500000	3.828636 -10.091636 -1.500000	640 480	-	001110	
991_city_1_placement_3_radiance	AssetPos_City_1_Placement_3.json	pinhole	dgauss.22deg.3.0mm	0 0	radiance	1024	2.800000	2.420000	10	290.630851	-1.500000	1.338480 -6.122115 -3.971751	0	false	false	4	16	View_16_radiance	3.021490	44.641632 0.680458 -1.500000	35.282932 4.203915 -1.500000	640 480	-	002836	
992_city_1_placement_3_mesh	AssetPos_City_1_Placement_3.json	pinhole	dgauss.22deg.3.0mm	0 0	mesh	1024	2.800000	2.420000	10	290.630851	-1.500000	1.338480 -6.122115 -3.971751	0	false	false	4	16	View_16_mesh	3.021490	44.641632 0.680458 -1.500000	35.282932 4.203915 -1.500000	640 480	-	002836	
993_city_1_placement_3_radiance	AssetPos_City_1_Placement_3.json	pinhole	dgauss.22deg.3.0mm	0 0	radiance	1024	2.800000	2.420000	10	329.147163	-1.500000	10.616654 -8.051561 -1.891555	0	false	false	3	17	View_17_radiance	3.021490	-0.635000 -3.223418 -1.500000	-5.763347 5.361456 -1.500000	640 480	-	002851	
994_city_1_placement_3_mesh	AssetPos_City_1_Placement_3.json	pinhole	dgauss.22deg.3.0mm	0 0	mesh	1024	2.800000	2.420000	10	329.147163	-1.500000	10.616654 -8.051561 -1.891555	0	false	false	3	17	View_17_mesh	3.021490	-0.635000 -3.223418 -1.500000	-5.763347 5.361456 -1.500000	640 480	-	002851	
995_city_1_placement_3_radiance	AssetPos_City_1_Placement_3.json	pinhole	dgauss.22deg.3.0mm	0 0	radiance	1024	2.800000	2.420000	10	10.950045	-1.500000	14.764511 2.185587 -0.431499	0	false	false	10	18	View_18_radiance	3.021490	19.654087 -5.633673 -1.500000	21.553618 4.184259 -1.500000	640 480	-	002548	
996_city_1_placement_3_mesh	AssetPos_City_1_Placement_3.json	pinhole	dgauss.22deg.3.0mm	0 0	mesh	1024	2.800000	2.420000	10	10.950045	-1.500000	14.764511 2.185587 -0.431499	0	false	false	10	18	View_18_mesh	3.021490	19.654087 -5.633673 -1.500000	21.553618 4.184259 -1.500000	640 480	-	002548	
997_city_1_placement_3_radiance	AssetPos_City_1_Placement_3.json	pinhole	dgauss.22deg.3.0mm	0 0	radiance	1024	2.800000	2.420000	10	297.694779	-1.500000	-2.580883 4.713560 2.814096	0	false	false	16	19	View_19_radiance	3.021490	26.221427 5.000731 -1.500000	17.367067 9.648345 -1.500000	640 480	-	002796	
998_city_1_placement_3_mesh	AssetPos_City_1_Placement_3.json	pinhole	dgauss.22deg.3.0mm	0 0	mesh	1024	2.800000	2.420000	10	297.694779	-1.500000	-2.580883 4.713560 2.814096	0	false	false	16	19	View_19_mesh	3.021490	26.221427 5.000731 -1.500000	17.367067 9.648345 -1.500000	640 480	-	002796	
999_city_1_placement_3_radiance	AssetPos_City_1_Placement_3.json	pinhole	dgauss.22deg.3.0mm	0 0	radiance	1024	2.800000	2.420000	10	231.233325	-1.500000	7.104644 6.455579 -2.209223	0	false	false	14	20	View_20_radiance	3.021490	4.294202 -16.906178 -1.500000	-3.502821 -23.167682 -1.500000	640 480	000659	-	
1000_city_1_placement_3_mesh	AssetPos_City_1_Placement_3.json	pinhole	dgauss.22deg.3.0mm	0 0	mesh	1024	2.800000	2.420000	10	231.233325	-1.500000	7.104644 6.455579 -2.209223	0	false	false	14	20	View_20_mesh	3.021490	4.294202 -16.906178 -1.500000	-3.502821 -23.167682 -1.500000	640 480	000659	-	
1001_city_1_placement_3_radiance	AssetPos_City_1_Placement_3.json	pinhole	dgauss.22deg.3.0mm	0 0	radiance	1024	2.800000	2.420000	10	92.555497	-1.500000	9.261830 5.745404 0.543612	0	false	false	16	21	View_21_radiance	3.021490	26.221427 5.000731 -1.500000	36.211482 4.554860 -1.500000	640 480	000243	-	
1002_city_1_placement_3_mesh	AssetPos_City_1_Placement_3.json	pinhole	dgauss.22deg.3.0mm	0 0	mesh	1024	2.800000	2.420000	10	92.555497	-1.500000	9.261830 5.745404 0.543612	0	false	false	16	21	View_21_mesh	3.021490	26.221427 5.000731 -1.500000	36.211482 4.554860 -1.500000	640 480	000243	-	
