imageName	objPosFile	type	lens	microlens	mode	pixelSamples	fNumber	filmDiagonal	distance	orientation	height	PTR	defocus	diffraction	chromaticAberration	lookAtObject	viewpointId	description	filmDistance	lookAt	position	filmResolution	testFileName	trainvalFileName	
8641_city_4_placement_4_radiance	AssetPos_City_4_Placement_4.json	pinhole	dgauss.22deg.3.0mm	0 0	radiance	1024	2.800000	2.420000	10	104.542853	-1.500000	7.028235 8.436784 1.971495	0	false	false	16	1	View_1_radiance	3.021490	-5.657916 -16.982131 -1.500000	4.021685 -19.493172 -1.500000	640 480	000365	-	
8642_city_4_placement_4_mesh	AssetPos_City_4_Placement_4.json	pinhole	dgauss.22deg.3.0mm	0 0	mesh	1024	2.800000	2.420000	10	104.542853	-1.500000	7.028235 8.436784 1.971495	0	false	false	16	1	View_1_mesh	3.021490	-5.657916 -16.982131 -1.500000	4.021685 -19.493172 -1.500000	640 480	000365	-	
8643_city_4_placement_4_radiance	AssetPos_City_4_Placement_4.json	pinhole	dgauss.22deg.3.0mm	0 0	radiance	1024	2.800000	2.420000	10	234.257377	-1.500000	3.661908 -2.234112 -4.859903	0	false	false	5	2	View_2_radiance	3.021490	-1.457908 39.043817 -1.500000	-9.574400 33.202365 -1.500000	640 480	-	002691	
8644_city_4_placement_4_mesh	AssetPos_City_4_Placement_4.json	pinhole	dgauss.22deg.3.0mm	0 0	mesh	1024	2.800000	2.420000	10	234.257377	-1.500000	3.661908 -2.234112 -4.859903	0	false	false	5	2	View_2_mesh	3.021490	-1.457908 39.043817 -1.500000	-9.574400 33.202365 -1.500000	640 480	-	002691	
8645_city_4_placement_4_radiance	AssetPos_City_4_Placement_4.json	pinhole	dgauss.22deg.3.0mm	0 0	radiance	1024	2.800000	2.420000	10	148.228174	-1.500000	-14.531182 3.633509 3.554117	0	false	false	9	3	View_3_radiance	3.021490	-25.530958 4.535478 -1.500000	-20.265580 -3.966040 -1.500000	640 480	000435	-	
8646_city_4_placement_4_mesh	AssetPos_City_4_Placement_4.json	pinhole	dgauss.22deg.3.0mm	0 0	mesh	1024	2.800000	2.420000	10	148.228174	-1.500000	-14.531182 3.633509 3.554117	0	false	false	9	3	View_3_mesh	3.021490	-25.530958 4.535478 -1.500000	-20.265580 -3.966040 -1.500000	640 480	000435	-	
8647_city_4_placement_4_radiance	AssetPos_City_4_Placement_4.json	pinhole	dgauss.22deg.3.0mm	0 0	radiance	1024	2.800000	2.420000	10	174.359371	-1.500000	2.374590 0.864935 -2.510138	0	false	false	20	4	View_4_radiance	3.021490	-38.947735 -4.292798 -1.500000	-37.964849 -14.244378 -1.500000	640 480	-	-	
8648_city_4_placement_4_mesh	AssetPos_City_4_Placement_4.json	pinhole	dgauss.22deg.3.0mm	0 0	mesh	1024	2.800000	2.420000	10	174.359371	-1.500000	2.374590 0.864935 -2.510138	0	false	false	20	4	View_4_mesh	3.021490	-38.947735 -4.292798 -1.500000	-37.964849 -14.244378 -1.500000	640 480	-	-	
8649_city_4_placement_4_radiance	AssetPos_City_4_Placement_4.json	pinhole	dgauss.22deg.3.0mm	0 0	radiance	1024	2.800000	2.420000	10	3.591412	-1.500000	-7.110296 1.654079 -2.870658	0	false	false	5	5	View_5_radiance	3.021490	-1.457908 39.043817 -1.500000	-0.831499 49.024178 -1.500000	640 480	-	001080	
8650_city_4_placement_4_mesh	AssetPos_City_4_Placement_4.json	pinhole	dgauss.22deg.3.0mm	0 0	mesh	1024	2.800000	2.420000	10	3.591412	-1.500000	-7.110296 1.654079 -2.870658	0	false	false	5	5	View_5_mesh	3.021490	-1.457908 39.043817 -1.500000	-0.831499 49.024178 -1.500000	640 480	-	001080	
8651_city_4_placement_4_radiance	AssetPos_City_4_Placement_4.json	pinhole	dgauss.22deg.3.0mm	0 0	radiance	1024	2.800000	2.420000	10	272.790590	-1.500000	-7.193775 -5.471725 1.679567	0	false	false	6	6	View_6_radiance	3.021490	-18.853627 0.407292 -1.500000	-28.841768 0.894149 -1.500000	640 480	-	000819	
8652_city_4_placement_4_mesh	AssetPos_City_4_Placement_4.json	pinhole	dgauss.22deg.3.0mm	0 0	mesh	1024	2.800000	2.420000	10	272.790590	-1.500000	-7.193775 -5.471725 1.679567	0	false	false	6	6	View_6_mesh	3.021490	-18.853627 0.407292 -1.500000	-28.841768 0.894149 -1.500000	640 480	-	000819	
8653_city_4_placement_4_radiance	AssetPos_City_4_Placement_4.json	pinhole	dgauss.22deg.3.0mm	0 0	radiance	1024	2.800000	2.420000	10	287.488851	-1.500000	-16.967255 7.709104 -0.312988	0	false	false	3	7	View_7_radiance	3.021490	-13.858866 -0.599138 -1.500000	-23.396620 2.406064 -1.500000	640 480	-	001067	
8654_city_4_placement_4_mesh	AssetPos_City_4_Placement_4.json	pinhole	dgauss.22deg.3.0mm	0 0	mesh	1024	2.800000	2.420000	10	287.488851	-1.500000	-16.967255 7.709104 -0.312988	0	false	false	3	7	View_7_mesh	3.021490	-13.858866 -0.599138 -1.500000	-23.396620 2.406064 -1.500000	640 480	-	001067	
